Year	Plot	Yearday	Point	TreeSpecies	Sample	NumCaterpillars	Length_mm	CaterpillarBiomass_ma	 CaterpillarFamily	Comments
2014	BB	135	G3	Red-Maple	1	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	G3	Striped-Maple	1	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	G3	Red-Oak	1	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	G3	Red-Oak	2	1	8	0.96876303	Geometrid	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Striped-Maple	1	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Serviceberry	1	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Serviceberry	2	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Red-Oak	1	1	12	2.825520619	Geometrid	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Red-Oak	2	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Red-Maple	1	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Red-Maple	2	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Yellow-Birch	1	1	5	0.280117862	Geometrid	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BB	135	I3	Yellow-Birch	2	0	 	0	 	"JLH, JMW, RWC, BML, EAB, CRB"
2014	BS	131	A1	American-Chestnut	1	0	 	0	 	"JLH, JMF"
2014	BS	131	A1	American-Chestnut	2	0	 	0	 	"JLH, JMF"
2014	BS	131	A1	Red-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	A1	Red-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	A1	Striped-Maple	1	1	13	3.490361756	Tortricid/Pyraloid	"JLH, JMF"
2014	BS	131	A1	Striped-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	A1	Serviceberry	1	0	 	0	 	"JLH, JMF"
2014	BS	131	A1	Serviceberry	2	1	6	0.453293292	Sawfly	"JLH, JMF"
2014	BS	131	A1	Serviceberry	2	1	7	0.680955633	Sawfly	"JLH, JMF"
2014	BS	131	A1	Red-Oak	1	0	 	0	 	"JLH, JMF, two trees for 50"
2014	BS	131	A1	Red-Oak	2	0	 	0	 	"JLH, JMF, two trees for 50"
2014	BS	131	C1	Yellow-Birch	1	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	Yellow-Birch	2	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	Red-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	Red-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	American-Chestnut	1	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	American-Chestnut	2	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	Serviceberry	1	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	Serviceberry	2	1	11	2.245622133	Noctuid	"JLH, JMF"
2014	BS	131	C1	Striped-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	Striped-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	C1	Red-Oak	1	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	Red-Oak	1	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	Red-Oak	2	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	Red-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	Red-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	American-Chestnut	1	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	American-Chestnut	2	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	Striped-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	Striped-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	E1	Serviceberry	1	1	6	0.453293292	Tortricid/Pyraloid	"JLH, JMF"
2014	BS	131	E1	Serviceberry	2	1	4	0.155416945	Geometrid	"JLH, JMF"
2014	BS	131	G1	Red-Maple	1	1	12	2.825520619	Tortricid/Pyraloid	"JLH, JMF"
2014	BS	131	G1	Red-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	G1	Serviceberry	1	1	15	5.092615825	Noctuid	"JLH, JMF"
2014	BS	131	G1	Red-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	G1	Serviceberry	1	1	13	3.490361756	Noctuid	"JLH, JMF"
2014	BS	131	G1	Serviceberry	2	1	8	0.96876303	Tortricid/Pyraloid	"JLH, JMF"
2014	BS	131	G1	American-Chestnut	1	1	7	0.680955633	Geometrid	"JLH, JMF"
2014	BS	131	G1	American-Chestnut	1	1	5	0.280117862	Geometrid	"JLH, JMF"
2014	BS	131	G1	Red-Oak	1	1	7	0.680955633	Sawfly	"JLH, JMF"
2014	BS	131	G1	Serviceberry	2	1	18	8.240990335	Tortricid/Pyraloid	"JLH, JMF"
2014	BS	131	G1	Red-Oak	2	1	7	0.680955633	Tortricid/Pyraloid	"JLH, JMF"
2014	BS	131	G1	American-Chestnut	2	0	 	0	 	"JLH, JMF"
2014	BS	131	G1	Striped-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	G1	Striped-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	American-Chestnut	1	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	American-Chestnut	2	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Red-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Red-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Striped-Maple	1	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Striped-Maple	2	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Serviceberry	1	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Serviceberry	2	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Yellow-Birch	1	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Yellow-Birch	2	0	 	0	 	"JLH, JMF"
2014	BS	131	I1	Red-Oak	1	1	6	0.453293292	Sawfly	"JLH, JMF"
2014	BS	131	I1	Red-Oak	2	0	 	0	 	"JLH, JMF"
2014	BB	137	O13	Serviceberry	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	O13	Serviceberry	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	O13	Yellow-Birch	1	1	5	0.280117862	Noctuid	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	O13	Striped-Maple	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	O13	Striped-Maple	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	M13	Yellow-Birch	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	M13	Yellow-Birch	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	M13	Serviceberry	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	M13	Serviceberry	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	M13	American-Chestnut	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Red-Oak	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Red-Oak	2	3	4	0.466250836	Sawfly	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Red-Maple	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Red-Oak	2	1	5	0.280117862	Sawfly	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Red-Oak	2	1	4	0.155416945	Geometrid	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Red-Oak	2	1	3	0.072721044	Sawfly	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Serviceberry	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	K13	Serviceberry	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	American-Chestnut	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	American-Chestnut	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	Serviceberry	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	Serviceberry	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	Red-Oak	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	Red-Oak	2	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	Striped-Maple	1	1	2	0.024933267	Sawfly	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	Red-Maple	1	0	 	0	 	"JLH, EAB, BML, JMW, JMF"
2014	BB	137	I13	Red-Maple	2	1	8	0.96876303	Noctuid	"JLH, EAB, BML, JMW, JMF"
2014	BB	134	U1	Striped-Maple	1	1	10	1.746063329	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Striped-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Yellow-Birch	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Serviceberry	1	1	5	0.280117862	Tortricid/Pyraloid	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Serviceberry	2	1	21	12.3799511	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Red-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Red-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	U1	Red-Oak	1	1	8	0.96876303	Tortricid/Pyraloid	"JLH, RWC, BLM, JMW, two trees for 50"
2014	BB	134	U1	Red-Oak	1	1	6	0.453293292	Tortricid/Pyraloid	"JLH, RWC, BLM, JMW, two trees for 50"
2014	BB	134	S1	Serviceberry	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	S1	Serviceberry	2	1	4	0.155416945	Geometrid	"JLH, RWC, BLM, JMW"
2014	BB	134	S1	Striped-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	S1	Striped-Maple	2	1	8	0.96876303	Noctuid	"JLH, RWC, BLM, JMW, partially rolled"
2014	BB	134	S1	Yellow-Birch	1	1	8	0.96876303	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	S1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	S1	Red-Oak	1	0	 	0	 	"JLH, RWC, BLM, JMW, two trees for 50"
2014	BB	134	S1	Red-Maple	1	1	3	0.072721044	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	S1	Red-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Yellow-Birch	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Serviceberry	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Serviceberry	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Red-Oak	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Red-Oak	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Red-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Striped-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Striped-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	Q1	Red-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Red-Oak	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Serviceberry	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Red-Maple	1	1	13	3.490361756	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Red-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Yellow-Birch	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Red-Maple	1	1	4	0.155416945	Sawfly	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	O1	Serviceberry	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Serviceberry	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Serviceberry	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Yellow-Birch	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Striped-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Red-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Red-Oak	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	American-Chestnut	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	K1	Striped-Maple	2	1	12	2.825520619	Geometrid	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Yellow-Birch	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Serviceberry	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Serviceberry	2	1	7	0.680955633	Tortricid/Pyraloid	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Red-Oak	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Red-Oak	2	1	6	0.453293292	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Red-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Red-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Striped-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	E1	Striped-Maple	2	1	10	1.746063329	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Yellow-Birch	1	1	4	0.155416945	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Serviceberry	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Serviceberry	2	1	11	2.245622133	Tortricid/Pyraloid	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Red-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Red-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	American-Chestnut	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	American-Chestnut	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Red-Oak	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Red-Oak	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Striped-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Striped-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	C1	Serviceberry	2	1	7	0.680955633	Tortricid/Pyraloid	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Red-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Red-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Yellow-Birch	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Yellow-Birch	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	American-Chestnut	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	American-Chestnut	2	1	7	0.680955633	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Serviceberry	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Serviceberry	2	1	8	0.96876303	Noctuid	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Striped-Maple	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Striped-Maple	2	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BB	134	A1	Red-Oak	1	0	 	0	 	"JLH, RWC, BLM, JMW"
2014	BS	124	M25	Yellow-Birch	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Yellow-Birch	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Serviceberry	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Serviceberry	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Striped-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Striped-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Red-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Red-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M25	Red-Oak	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M23	Red-Maple	1	1	6	0.453293292	Sawfly	"JLH, JMF, MHC"
2014	BS	124	M23	Red-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M23	Yellow-Birch	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M23	Yellow-Birch	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M23	Serviceberry	1	1	6	0.453293292	Tortricid/Pyraloid	"JLH, JMF, MHC"
2014	BS	124	M23	Serviceberry	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M23	Striped-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M23	Striped-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	Serviceberry	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	Serviceberry	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	Yellow-Birch	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	Yellow-Birch	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	Red-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	Red-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	American-Chestnut	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M21	American-Chestnut	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Striped-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Striped-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Red-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Red-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Yellow-Birch	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Yellow-Birch	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Serviceberry	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Serviceberry	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	Red-Oak	1	1	5	0.280117862	Sawfly	"JLH, JMF, MHC"
2014	BS	124	M19	Red-Oak	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M19	American-Chestnut	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M17	Red-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M17	Red-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M17	American-Chestnut	1	1	3	0.072721044	Tortricid/Pyraloid	"JLH, JMF, MHC"
2014	BS	124	M17	American-Chestnut	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M17	Serviceberry	1	1	17	7.086717877	Noctuid	"JLH, JMF, MHC"
2014	BS	124	M17	Serviceberry	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M17	Striped-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M17	Striped-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M17	Yellow-Birch	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Serviceberry	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Serviceberry	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Red-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Red-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	American-Chestnut	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	American-Chestnut	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Yellow-Birch	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Yellow-Birch	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Striped-Maple	1	0	 	0	 	"JLH, JMF, MHC"
2014	BS	124	M15	Striped-Maple	2	0	 	0	 	"JLH, JMF, MHC"
2014	BS	134	K1	American-Chestnut	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	American-Chestnut	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	Red-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	Red-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	Striped-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	Striped-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	Serviceberry	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	Serviceberry	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	K1	Red-Oak	1	0	 	0	 	"JMF, MHC, EAB, CRB, two trees for 50"
2014	BS	134	M1	Red-Oak	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	Red-Oak	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	Serviceberry	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	Serviceberry	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	American-Chestnut	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	American-Chestnut	2	1	7	0.680955633	Geometrid	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	Red-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	Red-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	Striped-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	M1	Striped-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Serviceberry	1	1	16	6.038606714	Geometrid	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Serviceberry	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	American-Chestnut	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	American-Chestnut	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Red-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Red-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Striped-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Striped-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Red-Oak	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	O1	Red-Oak	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	American-Chestnut	1	1	9	1.322087552	Geometrid	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	American-Chestnut	2	1	15	5.092615825	Geometrid	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	Striped-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	Striped-Maple	2	1	14	4.244612078	Noctuid	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	Red-Maple	1	1	11	2.245622133	Noctuid	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	Red-Maple	2	1	12	2.825520619	Noctuid	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	Red-Oak	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	Q1	Serviceberry	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	American-Chestnut	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	American-Chestnut	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Red-Maple	1	1	5	0.280117862	Geometrid	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Red-Maple	1	1	8	0.96876303	Geometrid	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Striped-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Striped-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Red-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Serviceberry	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Serviceberry	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Red-Oak	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	S1	Red-Oak	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Red-Oak	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Red-Oak	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	American-Chestnut	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	American-Chestnut	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Red-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Red-Maple	2	1	11	2.245622133	Geometrid	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Serviceberry	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Serviceberry	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Striped-Maple	1	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	134	U1	Striped-Maple	2	0	 	0	 	"JMF, MHC, EAB, CRB"
2014	BS	136	M3	Red-Maple	1	0	 	0	 	"JLH, EAB, CRB"
2014	BS	136	M3	Red-Maple	2	0	 	0	 	"JLH, EAB, CRB"
2014	BS	136	M3	American-Chestnut	1	0	 	0	 	"JLH, EAB, CRB"
2014	BS	136	M3	American-Chestnut	2	0	 	0	 	"JLH, EAB, CRB"
2014	BS	136	M3	Red-Oak	1	1	7	0.680955633	Tortricid/Pyraloid	"JLH, EAB, CRB"
