"ID"	"SurveyFK"	"Group"	"Length"	"Quantity"	"PhotoURL"	"Notes"	"Hairy"	"Rolled"	"Tented"	"Sawfly"	"BeetleLarva"	"NeedToSendToINaturalist"
52431	87003	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
52432	87005	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
52433	87005	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
52434	87006	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52435	87006	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
52436	87006	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
52437	87012	"bee"	"6"	1	""	"Sawfly"	0	0	0	1	0	0
52438	87012	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
52439	87012	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52440	87014	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52441	87014	"bee"	"8"	1	""	"Sawfly"	0	0	0	1	0	0
52442	87014	"caterpillar"	"18"	1	""	"Geometrid"	0	0	0	0	0	0
52443	87026	"bee"	"12"	1	""	"Sawfly"	0	0	0	1	0	0
52444	87029	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
52445	87029	"caterpillar"	"6"	2	""	"Geometrid"	0	0	0	0	0	0
52446	87029	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52447	87030	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
52448	87032	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
52449	87032	"caterpillar"	"18"	1	""	"Noctuid"	0	0	0	0	0	0
52450	87033	"caterpillar"	"20"	1	""	"Noctuid"	0	0	0	0	0	0
52451	87034	"bee"	"6"	4	""	"Sawfly"	0	0	0	1	0	0
52452	87034	"bee"	"7"	2	""	"Sawfly"	0	0	0	1	0	0
52453	87034	"bee"	"8"	2	""	"Sawfly"	0	0	0	1	0	0
52454	87035	"bee"	"3"	1	""	"Sawfly"	0	0	0	1	0	0
52455	87040	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52456	87043	"bee"	"4"	8	""	"Sawfly"	0	0	0	1	0	0
52457	87043	"bee"	"3"	2	""	"Sawfly"	0	0	0	1	0	0
52458	87043	"bee"	"5"	3	""	"Sawfly"	0	0	0	1	0	0
52459	87049	"bee"	"3"	2	""	"Sawfly"	0	0	0	1	0	0
52460	87049	"bee"	"4"	5	""	"Sawfly"	0	0	0	1	0	0
52461	87049	"bee"	"5"	3	""	"Sawfly"	0	0	0	1	0	0
52462	87055	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52463	87063	"bee"	"4"	2	""	"Sawfly"	0	0	0	1	0	0
52464	87063	"bee"	"6"	2	""	"Sawfly"	0	0	0	1	0	0
52465	87063	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52466	87068	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52467	87074	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
52468	87074	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52469	87099	"bee"	"8"	1	""	"Sawfly"	0	0	0	1	0	0
52470	87121	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
52471	87124	"caterpillar"	"3"	1	""	"Geometrid"	0	0	0	0	0	0
52472	87132	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52473	87133	"bee"	"6"	1	""	"Sawfly"	0	0	0	1	0	0
52474	87154	"bee"	"6"	2	""	"Sawfly"	0	0	0	1	0	0
52475	87169	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
52476	87207	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
52477	87215	"caterpillar"	"5"	1	""	"Geometrid"	0	0	0	0	0	0
52478	87242	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52479	87242	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52480	87248	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52481	87257	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
52482	87298	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
52483	87306	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52484	87308	"caterpillar"	"3"	1	""	"Geometrid"	0	0	0	0	0	0
52485	87311	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52486	87324	"caterpillar"	"3"	1	""	"Noctuid"	0	0	0	0	0	0
52487	87324	"caterpillar"	"4"	1	""	"Noctuid"	0	0	0	0	0	0
52488	87325	"caterpillar"	"4"	1	""	"Noctuid"	0	0	0	0	0	0
52489	87335	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
52490	87356	"bee"	"7"	1	""	"Sawfly"	0	0	0	1	0	0
52491	87364	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
52492	87375	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52493	87375	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52494	87376	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52495	87376	"bee"	"9"	1	""	"Sawfly"	0	0	0	1	0	0
52496	87379	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
52497	87381	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
52498	87383	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52499	87386	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52500	87393	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52501	87409	"caterpillar"	"19"	1	""	"Noctuid"	0	0	0	0	0	0
52502	87409	"caterpillar"	"5"	1	""	"Geometrid"	0	0	0	0	0	0
52503	87412	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
52504	87416	"caterpillar"	"5"	1	""	"Geometrid"	0	0	0	0	0	0
52505	87416	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52506	87416	"caterpillar"	"14"	2	""	"Geometrid"	0	0	0	0	0	0
52507	87416	"caterpillar"	"18"	1	""	"Geometrid"	0	0	0	0	0	0
52508	87433	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52509	87436	"caterpillar"	"7"	1	""	"Noctuid"	0	0	0	0	0	0
52510	87440	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52511	87447	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52512	87452	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
52513	87454	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52514	87460	"caterpillar"	"14"	1	""	"Geometrid"	0	0	0	0	0	0
52515	87465	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52516	87465	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52517	87466	"bee"	"6"	4	""	"Sawfly"	0	0	0	1	0	0
52518	87467	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52519	87469	"bee"	"11"	1	""	"Sawfly"	0	0	0	1	0	0
52520	87470	"bee"	"4"	4	""	"Sawfly"	0	0	0	1	0	0
52521	87472	"caterpillar"	"14"	1	""	"Geometrid"	0	0	0	0	0	0
52522	87473	"caterpillar"	"5"	2	""	"Geometrid"	0	0	0	0	0	0
52523	87473	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52524	87477	"bee"	"6"	1	""	"Sawfly"	0	0	0	1	0	0
52525	87480	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52526	87481	"caterpillar"	"5"	2	""	"Geometrid"	0	0	0	0	0	0
52527	87483	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
52528	87485	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
52529	87499	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52530	87499	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52531	87509	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52532	87510	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52533	87512	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
52534	87515	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
52535	87517	"bee"	"8"	1	""	"blackhead/ stitched;Sawfly"	0	1	0	1	0	0
52536	87519	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
52537	87521	"caterpillar"	"6"	2	""	"Noctuid"	0	0	0	0	0	0
52538	87523	"caterpillar"	"5"	1	""	"Geometrid"	0	0	0	0	0	0
52539	87526	"caterpillar"	"28"	1	""	"Notodontid"	0	0	0	0	0	0
52540	87536	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52541	87538	"bee"	"4"	3	""	"Sawfly"	0	0	0	1	0	0
52542	87547	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
52543	87550	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52544	87553	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52545	87554	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
52546	87555	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52547	87555	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
52548	87557	"caterpillar"	"9"	1	""	"Geometrid"	0	0	0	0	0	0
52549	87558	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52550	87559	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
52551	87559	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
52552	87560	"caterpillar"	"5"	1	""	"Noctuid"	0	0	0	0	0	0
52553	87562	"caterpillar"	"6"	2	""	"Noctuid"	0	0	0	0	0	0
52554	87562	"caterpillar"	"9"	1	""	"Geometrid"	0	0	0	0	0	0
52555	87565	"caterpillar"	"16"	1	""	"Geometrid"	0	0	0	0	0	0
52556	87567	"caterpillar"	"17"	1	""	"Noctuid"	0	0	0	0	0	0
52557	87568	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
52558	87570	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52559	87572	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52560	87573	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
52561	87572	"caterpillar"	"7"	1	""	"Noctuid"	0	0	0	0	0	0
52562	87575	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52563	87584	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
52564	87597	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
52565	87603	"bee"	"5"	2	""	"Sawfly"	0	0	0	1	0	0
52566	87603	"bee"	"4"	2	""	"Sawfly"	0	0	0	1	0	0
52567	87603	"bee"	"7"	1	""	"Sawfly"	0	0	0	1	0	0
52568	87606	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
52569	87610	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
52570	87618	"caterpillar"	"18"	1	""	"Geometrid"	0	0	0	0	0	0
52571	87625	"caterpillar"	"3"	1	""	"Geometrid"	0	0	0	0	0	0
52572	87628	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52573	87633	"caterpillar"	"16"	3	""	"Geometrid"	0	0	0	0	0	0
52574	87633	"caterpillar"	"20"	1	""	"Geometrid"	0	0	0	0	0	0
52575	87633	"caterpillar"	"22"	1	""	"Geometrid"	0	0	0	0	0	0
52576	87634	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52577	87642	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
52578	87645	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
52579	87647	"caterpillar"	"17"	1	""	"Geometrid"	0	0	0	0	0	0
52580	87647	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
52581	87647	"caterpillar"	"21"	1	""	"Geometrid"	0	0	0	0	0	0
52582	87648	"caterpillar"	"14"	1	""	"Geometrid"	0	0	0	0	0	0
52583	87656	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
52584	87660	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52585	87670	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52586	87677	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
52587	87677	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
52588	87678	"caterpillar"	"17"	1	""	"Geometrid"	0	0	0	0	0	0
52589	87684	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
52590	87687	"caterpillar"	"21"	1	""	"Geometrid"	0	0	0	0	0	0
52591	87689	"caterpillar"	"19"	1	""	"Geometrid"	0	0	0	0	0	0
52592	87690	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
52593	87687	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
52594	87692	"caterpillar"	"17"	1	""	"Noctuid"	0	0	0	0	0	0
52595	87693	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
52596	87708	"caterpillar"	"19"	1	""	"Noctuid"	0	0	0	0	0	0
52597	87709	"caterpillar"	"26"	1	""	"Noctuid"	0	0	0	0	0	0
52598	87724	"caterpillar"	"17"	1	""	"Noctuid"	0	0	0	0	0	0
52599	87727	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
52600	87733	"bee"	"12"	1	""	"Sawfly"	0	0	0	1	0	0
52601	87739	"bee"	"11"	1	""	"Sawfly"	0	0	0	1	0	0
52602	87751	"caterpillar"	"21"	1	""	"Geometrid"	0	0	0	0	0	0
52603	87751	"caterpillar"	"28"	1	""	"Geometrid"	0	0	0	0	0	0
52604	87754	"caterpillar"	"16"	1	""	"Noctuid"	0	0	0	0	0	0
52605	87755	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
52606	87760	"caterpillar"	"16"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52607	87761	"bee"	"13"	1	""	"Sawfly"	0	0	0	1	0	0
52608	87762	"caterpillar"	"26"	1	""	"Geometrid"	0	0	0	0	0	0
52609	87786	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52610	87788	"caterpillar"	"7"	1	""	"Noctuid"	0	0	0	0	0	0
52611	87792	"caterpillar"	"18"	1	""	"Noctuid"	0	0	0	0	0	0
52612	87794	"caterpillar"	"4"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52613	87798	"caterpillar"	"25"	1	""	"Geometrid"	0	0	0	0	0	0
52614	87799	"caterpillar"	"4"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52615	87838	"caterpillar"	"17"	1	""	"Geometrid"	0	0	0	0	0	0
52616	87838	"caterpillar"	"20"	1	""	"Geometrid"	0	0	0	0	0	0
52617	87838	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
52618	87842	"caterpillar"	"16"	1	""	"Geometrid"	0	0	0	0	0	0
52619	87846	"caterpillar"	"14"	1	""	"Geometrid"	0	0	0	0	0	0
52620	87849	"caterpillar"	"17"	1	""	"Geometrid"	0	0	0	0	0	0
52621	87852	"caterpillar"	"20"	1	""	"Geometrid"	0	0	0	0	0	0
52622	87852	"caterpillar"	"6"	1	""	"slug-like;Other"	0	0	0	0	0	0
52623	87871	"caterpillar"	"22"	1	""	"Geometrid"	0	0	0	0	0	0
52624	87872	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
52625	87883	"caterpillar"	"6"	1	""	"slug-like;Other"	0	0	0	0	0	0
52626	87892	"caterpillar"	"16"	1	""	"Geometrid"	0	0	0	0	0	0
52627	87898	"caterpillar"	"34"	1	""	"a linden looper!;Geometrid"	0	0	0	0	0	0
52628	87910	"caterpillar"	"14"	1	""	"Noctuid"	0	0	0	0	0	0
52629	87911	"caterpillar"	"20"	1	""	"Noctuid"	0	0	0	0	0	0
52630	87915	"caterpillar"	"19"	1	""	"Geometrid"	0	0	0	0	0	0
52631	87918	"caterpillar"	"18"	1	""	"Noctuid"	0	0	0	0	0	0
52632	87923	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
52633	87928	"caterpillar"	"19"	1	""	"Geometrid"	0	0	0	0	0	0
52634	87935	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
52635	87937	"bee"	"6"	1	""	"Sawfly"	0	0	0	1	0	0
52636	87947	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52637	87955	"caterpillar"	"26"	1	""	"Geometrid"	0	0	0	0	0	0
52638	87959	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52639	87972	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52640	87972	"bee"	"7"	1	""	"Sawfly"	0	0	0	1	0	0
52641	87974	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52642	87982	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52643	87983	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
52644	87997	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52645	87997	"caterpillar"	"14"	1	""	"Geometrid"	0	0	0	0	0	0
52646	88010	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52647	88014	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52648	88024	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
52649	88031	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52650	88032	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
52651	88034	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52652	88038	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
52653	88042	"caterpillar"	"17"	1	""	"Geometrid"	0	0	0	0	0	0
52654	88056	"bee"	"7"	1	""	"Sawfly"	0	0	0	1	0	0
52655	88057	"caterpillar"	"24"	1	""	"Noctuid"	0	0	0	0	0	0
52656	88060	"caterpillar"	"5"	1	""	"Noctuid"	0	0	0	0	0	0
52657	88075	"bee"	"15"	1	""	"Sawfly"	0	0	0	1	0	0
52658	88082	"bee"	"11"	1	""	"Sawfly"	0	0	0	1	0	0
52659	88094	"bee"	"8"	1	""	"Sawfly"	0	0	0	1	0	0
52660	88100	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52661	88120	"caterpillar"	"18"	2	""	"Noctuid"	0	0	0	0	0	0
52662	88122	"caterpillar"	"9"	1	""	"slug-like;Other"	0	0	0	0	0	0
52663	88129	"bee"	"6"	1	""	"Sawfly"	0	0	0	1	0	0
52664	88161	"caterpillar"	"24"	1	""	"Geometrid"	0	0	0	0	0	0
52665	88177	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
52666	88210	"bee"	"12"	1	""	"Sawfly"	0	0	0	1	0	0
52667	88240	"caterpillar"	"20"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52668	88260	"caterpillar"	"5"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52669	88265	"bee"	"11"	1	""	"Sawfly"	0	0	0	1	0	0
52670	88282	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52671	88287	"caterpillar"	"23"	1	""	"Geometrid"	0	0	0	0	0	0
52672	88294	"bee"	"7"	1	""	"Sawfly"	0	0	0	1	0	0
52673	88295	"bee"	"5"	2	""	"Sawfly"	0	0	0	1	0	0
52674	88303	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
52675	88308	"caterpillar"	"21"	1	""	"no prolegs!;Tortricid/Pyraloid"	0	0	0	0	0	0
52676	88313	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52677	88332	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
52678	88333	"bee"	"3"	1	""	"Sawfly"	0	0	0	1	0	0
52679	88333	"bee"	"6"	2	""	"Sawfly"	0	0	0	1	0	0
52680	88342	"caterpillar"	"14"	1	""	"Geometrid"	0	0	0	0	0	0
52681	88342	"bee"	"6"	1	""	"Sawfly"	0	0	0	1	0	0
52682	88358	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52683	88361	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52684	88361	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52685	88409	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52686	88411	"caterpillar"	"11"	1	""	"fuzzy!;Other"	1	0	0	0	0	0
52687	88417	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52688	88418	"bee"	"9"	1	""	"Sawfly"	0	0	0	1	0	0
52689	88456	"caterpillar"	"21"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52690	88503	"caterpillar"	"22"	1	""	"Noctuid"	0	0	0	0	0	0
52691	88504	"caterpillar"	"7"	1	""	"Noctuid"	0	0	0	0	0	0
52692	88512	"caterpillar"	"23"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52693	88546	"bee"	"5"	1	""	"Sawfly"	0	0	0	1	0	0
52694	88554	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52695	88575	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
52696	88577	"bee"	"9"	1	""	"Sawfly"	0	0	0	1	0	0
52697	88579	"caterpillar"	"4"	1	""	"slug-like;Other"	0	0	0	0	0	0
52698	88581	"caterpillar"	"16"	1	""	"Geometrid"	0	0	0	0	0	0
52699	88583	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52700	88585	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52701	88587	"bee"	"5"	4	""	"Sawfly"	0	0	0	1	0	0
52702	88587	"bee"	"3"	1	""	"Sawfly"	0	0	0	1	0	0
52703	88593	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
52704	88624	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52705	88624	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52706	88645	"caterpillar"	"9"	1	""	"Geometrid"	0	0	0	0	0	0
52707	88667	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52708	88667	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
52709	88670	"caterpillar"	"15"	1	""	"Noctuid"	0	0	0	0	0	0
52710	88672	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
52711	88677	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
52712	88679	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
52713	88696	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52714	88739	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
52715	88745	"caterpillar"	"4"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52716	88746	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52717	88747	"caterpillar"	"5"	1	""	"Noctuid"	0	0	0	0	0	0
52718	88782	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52719	88794	"caterpillar"	"16"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52720	88802	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
52721	88850	"caterpillar"	"5"	1	""	"Geometrid"	0	0	0	0	0	0
52722	88898	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52723	88954	"caterpillar"	"15"	1	""	"Noctuid"	0	0	0	0	0	0
52724	89014	"caterpillar"	"4"	1	""	"Noctuid"	0	0	0	0	0	0
52725	89015	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52726	89057	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52727	89062	"caterpillar"	"15"	1	""	"fuzzy;Other"	1	0	0	0	0	0
52728	89080	"caterpillar"	"5"	1	""	"Noctuid"	0	0	0	0	0	0
52729	89126	"caterpillar"	"4"	1	""	"fuzzy;Other"	1	0	0	0	0	0
52730	89152	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
52731	89164	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
52732	89164	"caterpillar"	"22"	1	""	"Noctuid"	0	0	0	0	0	0
52733	89169	"caterpillar"	"4"	2	""	"Noctuid"	0	0	0	0	0	0
52734	89207	"caterpillar"	"5"	1	""	"Geometrid"	0	0	0	0	0	0
52735	89241	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52736	89269	"caterpillar"	"20"	1	""	"Noctuid"	0	0	0	0	0	0
52737	89272	"caterpillar"	"15"	1	""	"Noctuid"	0	0	0	0	0	0
52738	89334	"caterpillar"	"3"	1	""	"fuzzy;Other"	1	0	0	0	0	0
52739	89479	"caterpillar"	"21"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52740	89503	"bee"	"8"	1	""	"Sawfly"	0	0	0	1	0	0
52741	89544	"caterpillar"	"5"	1	""	"Noctuid"	0	0	0	0	0	0
52742	89586	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
52743	89608	"caterpillar"	"4"	1	""	"Noctuid"	0	0	0	0	0	0
52744	89630	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52745	89644	"caterpillar"	"5"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
52746	89713	"caterpillar"	"5"	1	""	"length estimated;Geometrid"	0	0	0	0	0	0
52747	89773	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
52748	89794	"caterpillar"	"17"	1	""	"Noctuid"	0	0	0	0	0	0
52749	89800	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52750	89819	"caterpillar"	"23"	1	""	"Noctuid"	0	0	0	0	0	0
52751	89834	"caterpillar"	"14"	1	""	"Noctuid"	0	0	0	0	0	0
52752	89859	"caterpillar"	"9"	1	""	"Geometrid"	0	0	0	0	0	0
52753	89869	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
52754	89880	"caterpillar"	"20"	1	""	"Noctuid"	0	0	0	0	0	0
52755	89888	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52756	89903	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
52757	89928	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
52758	89933	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
